name	face	image	1	0
Martin_Henderson	actors/faces/Martin_Henderson/Martin_Henderson_75784_40561.jpeg	actors/images/Martin_Henderson/Martin_Henderson_75784.jpeg	data/training/1/Martin_Henderson_75784_40561.jpg	data/test/0/Martin_Henderson_75784.jpg
Colin_Farrell	actors/faces/Colin_Farrell/Colin_Farrell_24847_13276.jpeg	actors/images/Colin_Farrell/Colin_Farrell_24847.jpeg	data/training/1/Colin_Farrell_24847_13276.jpg	data/test/0/Colin_Farrell_24847.jpg
Christian_Bale	actors/faces/Christian_Bale/Christian_Bale_22773_12060.jpeg	actors/images/Christian_Bale/Christian_Bale_22773.jpeg	data/training/1/Christian_Bale_22773_12060.jpg	data/test/0/Christian_Bale_22773.jpg
David_Cross	actors/faces/David_Cross/David_Cross_118691_55545.jpeg	actors/images/David_Cross/David_Cross_118691.jpeg	data/training/1/David_Cross_118691_55545.jpg	data/test/0/David_Cross_118691.jpg
Christopher_Lloyd	actors/faces/Christopher_Lloyd/Christopher_Lloyd_23348_12445.jpeg	actors/images/Christopher_Lloyd/Christopher_Lloyd_23348.jpeg	data/training/1/Christopher_Lloyd_23348_12445.jpg	data/test/0/Christopher_Lloyd_23348.jpg
Burt_Reynolds	actors/faces/Burt_Reynolds/Burt_Reynolds_16932_9357.jpeg	actors/images/Burt_Reynolds/Burt_Reynolds_16932.jpeg	data/training/1/Burt_Reynolds_16932_9357.jpg	data/test/0/Burt_Reynolds_16932.jpg
Cary_Elwes	actors/faces/Cary_Elwes/Cary_Elwes_18160_9876.jpeg	actors/images/Cary_Elwes/Cary_Elwes_18160.jpeg	data/training/1/Cary_Elwes_18160_9876.jpg	data/test/0/Cary_Elwes_18160.jpg
Christian_Bale	actors/faces/Christian_Bale/Christian_Bale_22884_12117.jpeg	actors/images/Christian_Bale/Christian_Bale_22884.jpeg	data/training/1/Christian_Bale_22884_12117.jpg	data/test/0/Christian_Bale_22884.jpg
Sam_Rockwell	actors/faces/Sam_Rockwell/Sam_Rockwell_101058_52113.jpeg	actors/images/Sam_Rockwell/Sam_Rockwell_101058.jpeg	data/training/1/Sam_Rockwell_101058_52113.jpg	data/test/0/Sam_Rockwell_101058.jpg
Matt_Dillon	actors/faces/Matt_Dillon/Matt_Dillon_77787_41561.jpeg	actors/images/Matt_Dillon/Matt_Dillon_77787.jpeg	data/training/1/Matt_Dillon_77787_41561.jpg	data/test/0/Matt_Dillon_77787.jpg
Jim_Beaver	actors/faces/Jim_Beaver/Jim_Beaver_57796_30888.jpeg	actors/images/Jim_Beaver/Jim_Beaver_57796.jpeg	data/training/1/Jim_Beaver_57796_30888.jpg	data/test/0/Jim_Beaver_57796.jpg
Sean_Bean	actors/faces/Sean_Bean/Sean_Bean_102485_52750.jpeg	actors/images/Sean_Bean/Sean_Bean_102485.jpeg	data/training/1/Sean_Bean_102485_52750.jpg	data/test/0/Sean_Bean_102485.jpg
Burt_Reynolds	actors/faces/Burt_Reynolds/Burt_Reynolds_17037_9417.jpeg	actors/images/Burt_Reynolds/Burt_Reynolds_17037.jpeg	data/training/1/Burt_Reynolds_17037_9417.jpg	data/test/0/Burt_Reynolds_17037.jpg
Woody_Allen	actors/faces/Woody_Allen/Woody_Allen_117132_55073.jpeg	actors/images/Woody_Allen/Woody_Allen_117132.jpeg	data/training/1/Woody_Allen_117132_55073.jpg	data/test/0/Woody_Allen_117132.jpg
Anthony_Hopkins	actors/faces/Anthony_Hopkins/Anthony_Hopkins_6308_3691.jpeg	actors/images/Anthony_Hopkins/Anthony_Hopkins_6308.jpeg	data/training/1/Anthony_Hopkins_6308_3691.jpg	data/test/0/Anthony_Hopkins_6308.jpg
Adam_McKay	actors/faces/Adam_McKay/Adam_McKay_729_436.jpeg	actors/images/Adam_McKay/Adam_McKay_729.jpeg	data/training/1/Adam_McKay_729_436.jpg	data/test/0/Adam_McKay_729.jpg
Jim_Carrey	actors/faces/Jim_Carrey/Jim_Carrey_58045_31028.jpeg	actors/images/Jim_Carrey/Jim_Carrey_58045.jpeg	data/training/1/Jim_Carrey_58045_31028.jpg	data/test/0/Jim_Carrey_58045.jpg
Richard_Schiff	actors/faces/Richard_Schiff/Richard_Schiff_94296_48842.jpeg	actors/images/Richard_Schiff/Richard_Schiff_94296.jpeg	data/training/1/Richard_Schiff_94296_48842.jpg	data/test/0/Richard_Schiff_94296.jpg
Freddy_Rodríguez	actors/faces/Freddy_Rodríguez/Freddy_Rodríguez_38015_20140.jpeg	actors/images/Freddy_Rodríguez/Freddy_Rodríguez_38015.jpeg	data/training/1/Freddy_Rodríguez_38015_20140.jpg	data/test/0/Freddy_Rodríguez_38015.jpg
Christopher_Lloyd	actors/faces/Christopher_Lloyd/Christopher_Lloyd_23515_12528.jpeg	actors/images/Christopher_Lloyd/Christopher_Lloyd_23515.jpeg	data/training/1/Christopher_Lloyd_23515_12528.jpg	data/test/0/Christopher_Lloyd_23515.jpg
Joaquin_Phoenix	actors/faces/Joaquin_Phoenix/Joaquin_Phoenix_59371_31757.jpeg	actors/images/Joaquin_Phoenix/Joaquin_Phoenix_59371.jpeg	data/training/1/Joaquin_Phoenix_59371_31757.jpg	data/test/0/Joaquin_Phoenix_59371.jpg
Matthew_McConaughey	actors/faces/Matthew_McConaughey/Matthew_McConaughey_79937_42800.jpeg	actors/images/Matthew_McConaughey/Matthew_McConaughey_79937.jpeg	data/training/1/Matthew_McConaughey_79937_42800.jpg	data/test/0/Matthew_McConaughey_79937.jpg
Channing_Tatum	actors/faces/Channing_Tatum/Channing_Tatum_18924_10151.jpeg	actors/images/Channing_Tatum/Channing_Tatum_18924.jpeg	data/training/1/Channing_Tatum_18924_10151.jpg	data/test/0/Channing_Tatum_18924.jpg
Elijah_Wood	actors/faces/Elijah_Wood/Elijah_Wood_35984_18823.jpeg	actors/images/Elijah_Wood/Elijah_Wood_35984.jpeg	data/training/1/Elijah_Wood_35984_18823.jpg	data/test/0/Elijah_Wood_35984.jpg
Mike_Myers	actors/faces/Mike_Myers/Mike_Myers_83998_44323.jpeg	actors/images/Mike_Myers/Mike_Myers_83998.jpeg	data/training/1/Mike_Myers_83998_44323.jpg	data/test/0/Mike_Myers_83998.jpg
Michael_Douglas	actors/faces/Michael_Douglas/Michael_Douglas_81379_43518.jpeg	actors/images/Michael_Douglas/Michael_Douglas_81379.jpeg	data/training/1/Michael_Douglas_81379_43518.jpg	data/test/0/Michael_Douglas_81379.jpg
Samuel_L._Jackson	actors/faces/Samuel_L._Jackson/Samuel_L._Jackson_101560_52440.jpeg	actors/images/Samuel_L._Jackson/Samuel_L._Jackson_101560.jpeg	data/training/1/Samuel_L._Jackson_101560_52440.jpg	data/test/0/Samuel_L._Jackson_101560.jpg
Edi_Gathegi	actors/faces/Edi_Gathegi/Edi_Gathegi_35000_18441.jpeg	actors/images/Edi_Gathegi/Edi_Gathegi_35000.jpeg	data/training/1/Edi_Gathegi_35000_18441.jpg	data/test/0/Edi_Gathegi_35000.jpg
Clive_Owen	actors/faces/Clive_Owen/Clive_Owen_24424_12997.jpeg	actors/images/Clive_Owen/Clive_Owen_24424.jpeg	data/training/1/Clive_Owen_24424_12997.jpg	data/test/0/Clive_Owen_24424.jpg
Jerry_Seinfeld	actors/faces/Jerry_Seinfeld/Jerry_Seinfeld_56803_30281.jpeg	actors/images/Jerry_Seinfeld/Jerry_Seinfeld_56803.jpeg	data/training/1/Jerry_Seinfeld_56803_30281.jpg	data/test/0/Jerry_Seinfeld_56803.jpg
Channing_Tatum	actors/faces/Channing_Tatum/Channing_Tatum_19256_10312.jpeg	actors/images/Channing_Tatum/Channing_Tatum_19256.jpeg	data/training/1/Channing_Tatum_19256_10312.jpg	data/test/0/Channing_Tatum_19256.jpg
Liev_Schreiber	actors/faces/Liev_Schreiber/Liev_Schreiber_73895_39730.jpeg	actors/images/Liev_Schreiber/Liev_Schreiber_73895.jpeg	data/training/1/Liev_Schreiber_73895_39730.jpg	data/test/0/Liev_Schreiber_73895.jpg
Michael_Weatherly	actors/faces/Michael_Weatherly/Michael_Weatherly_83696_44145.jpeg	actors/images/Michael_Weatherly/Michael_Weatherly_83696.jpeg	data/training/1/Michael_Weatherly_83696_44145.jpg	data/test/0/Michael_Weatherly_83696.jpg
Jon_Voight	actors/faces/Jon_Voight/Jon_Voight_63987_33930.jpeg	actors/images/Jon_Voight/Jon_Voight_63987.jpeg	data/training/1/Jon_Voight_63987_33930.jpg	data/test/0/Jon_Voight_63987.jpg
Cary_Elwes	actors/faces/Cary_Elwes/Cary_Elwes_18007_9780.jpeg	actors/images/Cary_Elwes/Cary_Elwes_18007.jpeg	data/training/1/Cary_Elwes_18007_9780.jpg	data/test/0/Cary_Elwes_18007.jpg
Ryan_Phillippe	actors/faces/Ryan_Phillippe/Ryan_Phillippe_100054_51725.jpeg	actors/images/Ryan_Phillippe/Ryan_Phillippe_100054.jpeg	data/training/1/Ryan_Phillippe_100054_51725.jpg	data/test/0/Ryan_Phillippe_100054.jpg
Owen_Wilson	actors/faces/Owen_Wilson/Owen_Wilson_89058_46309.jpeg	actors/images/Owen_Wilson/Owen_Wilson_89058.jpeg	data/training/1/Owen_Wilson_89058_46309.jpg	data/test/0/Owen_Wilson_89058.jpg
Ed_Harris	actors/faces/Ed_Harris/Ed_Harris_34686_18321.jpeg	actors/images/Ed_Harris/Ed_Harris_34686.jpeg	data/training/1/Ed_Harris_34686_18321.jpg	data/test/0/Ed_Harris_34686.jpg
Andy_Richter	actors/faces/Andy_Richter/Andy_Richter_5548_3235.jpeg	actors/images/Andy_Richter/Andy_Richter_5548.jpeg	data/training/1/Andy_Richter_5548_3235.jpg	data/test/0/Andy_Richter_5548.jpg
Leonardo_DiCaprio	actors/faces/Leonardo_DiCaprio/Leonardo_DiCaprio_73046_39261.jpeg	actors/images/Leonardo_DiCaprio/Leonardo_DiCaprio_73046.jpeg	data/training/1/Leonardo_DiCaprio_73046_39261.jpg	data/test/0/Leonardo_DiCaprio_73046.jpg
Charlie_Sheen	actors/faces/Charlie_Sheen/Charlie_Sheen_20074_10629.jpeg	actors/images/Charlie_Sheen/Charlie_Sheen_20074.jpeg	data/training/1/Charlie_Sheen_20074_10629.jpg	data/test/0/Charlie_Sheen_20074.jpg
Rupert_Grint	actors/faces/Rupert_Grint/Rupert_Grint_98819_50994.jpeg	actors/images/Rupert_Grint/Rupert_Grint_98819.jpeg	data/training/1/Rupert_Grint_98819_50994.jpg	data/test/0/Rupert_Grint_98819.jpg
Joe_Manganiello	actors/faces/Joe_Manganiello/Joe_Manganiello_59513_31844.png	actors/images/Joe_Manganiello/Joe_Manganiello_59513.png	data/training/1/Joe_Manganiello_59513_31844.jpg	data/test/0/Joe_Manganiello_59513.jpg
Hank_Azaria	actors/faces/Hank_Azaria/Hank_Azaria_42090_22481.jpeg	actors/images/Hank_Azaria/Hank_Azaria_42090.jpeg	data/training/1/Hank_Azaria_42090_22481.jpg	data/test/0/Hank_Azaria_42090.jpg
Russell_Crowe	actors/faces/Russell_Crowe/Russell_Crowe_99336_51294.jpeg	actors/images/Russell_Crowe/Russell_Crowe_99336.jpeg	data/training/1/Russell_Crowe_99336_51294.jpg	data/test/0/Russell_Crowe_99336.jpg
John_Krasinski	actors/faces/John_Krasinski/John_Krasinski_60700_32576.jpeg	actors/images/John_Krasinski/John_Krasinski_60700.jpeg	data/training/1/John_Krasinski_60700_32576.jpg	data/test/0/John_Krasinski_60700.jpg
Andy_Garcia	actors/faces/Andy_Garcia/Andy_Garcia_5149_2944.jpeg	actors/images/Andy_Garcia/Andy_Garcia_5149.jpeg	data/training/1/Andy_Garcia_5149_2944.jpg	data/test/0/Andy_Garcia_5149.jpg
Jensen_Ackles	actors/faces/Jensen_Ackles/Jensen_Ackles_55679_29585.jpeg	actors/images/Jensen_Ackles/Jensen_Ackles_55679.jpeg	data/training/1/Jensen_Ackles_55679_29585.jpg	data/test/0/Jensen_Ackles_55679.jpg
Bradley_Cooper	actors/faces/Bradley_Cooper/Bradley_Cooper_14601_8466.jpeg	actors/images/Bradley_Cooper/Bradley_Cooper_14601.jpeg	data/training/1/Bradley_Cooper_14601_8466.jpg	data/test/0/Bradley_Cooper_14601.jpg
Robert_Di_Niro	actors/faces/Robert_Di_Niro/Robert_Di_Niro_95001_49232.jpeg	actors/images/Robert_Di_Niro/Robert_Di_Niro_95001.jpeg	data/training/1/Robert_Di_Niro_95001_49232.jpg	data/test/0/Robert_Di_Niro_95001.jpg
Hugh_Jackman	actors/faces/Hugh_Jackman/Hugh_Jackman_44391_23899.jpeg	actors/images/Hugh_Jackman/Hugh_Jackman_44391.jpeg	data/training/1/Hugh_Jackman_44391_23899.jpg	data/test/0/Hugh_Jackman_44391.jpg
Robert_Pattinson	actors/faces/Robert_Pattinson/Robert_Pattinson_96681_50131.jpeg	actors/images/Robert_Pattinson/Robert_Pattinson_96681.jpeg	data/training/1/Robert_Pattinson_96681_50131.jpg	data/test/0/Robert_Pattinson_96681.jpg
Samuel_L._Jackson	actors/faces/Samuel_L._Jackson/Samuel_L._Jackson_101384_52324.jpeg	actors/images/Samuel_L._Jackson/Samuel_L._Jackson_101384.jpeg	data/training/1/Samuel_L._Jackson_101384_52324.jpg	data/test/0/Samuel_L._Jackson_101384.jpg
Emile_Hirsch	actors/faces/Emile_Hirsch/Emile_Hirsch_36006_18839.jpeg	actors/images/Emile_Hirsch/Emile_Hirsch_36006.jpeg	data/training/1/Emile_Hirsch_36006_18839.jpg	data/test/0/Emile_Hirsch_36006.jpg
Danny_Glover	actors/faces/Danny_Glover/Danny_Glover_28101_14959.jpeg	actors/images/Danny_Glover/Danny_Glover_28101.jpeg	data/training/1/Danny_Glover_28101_14959.jpg	data/test/0/Danny_Glover_28101.jpg
George_Clooney	actors/faces/George_Clooney/George_Clooney_39912_21377.jpeg	actors/images/George_Clooney/George_Clooney_39912.jpeg	data/training/1/George_Clooney_39912_21377.jpg	data/test/0/George_Clooney_39912.jpg
Leslie_Neilsen	actors/faces/Leslie_Neilsen/Leslie_Neilsen_73234_39388.jpeg	actors/images/Leslie_Neilsen/Leslie_Neilsen_73234.jpeg	data/training/1/Leslie_Neilsen_73234_39388.jpg	data/test/0/Leslie_Neilsen_73234.jpg
Rob_Schneider	actors/faces/Rob_Schneider/Rob_Schneider_94576_48988.jpeg	actors/images/Rob_Schneider/Rob_Schneider_94576.jpeg	data/training/1/Rob_Schneider_94576_48988.jpg	data/test/0/Rob_Schneider_94576.jpg
Matt_Damon	actors/faces/Matt_Damon/Matt_Damon_77433_41324.jpeg	actors/images/Matt_Damon/Matt_Damon_77433.jpeg	data/training/1/Matt_Damon_77433_41324.jpg	data/test/0/Matt_Damon_77433.jpg
Ryan_Phillippe	actors/faces/Ryan_Phillippe/Ryan_Phillippe_99966_51675.jpeg	actors/images/Ryan_Phillippe/Ryan_Phillippe_99966.jpeg	data/training/1/Ryan_Phillippe_99966_51675.jpg	data/test/0/Ryan_Phillippe_99966.jpg
Ben_McKenzie	actors/faces/Ben_McKenzie/Ben_McKenzie_9187_5177.jpeg	actors/images/Ben_McKenzie/Ben_McKenzie_9187.jpeg	data/training/1/Ben_McKenzie_9187_5177.jpg	data/test/0/Ben_McKenzie_9187.jpg
Ben_Kingsley	actors/faces/Ben_Kingsley/Ben_Kingsley_9012_5058.jpeg	actors/images/Ben_Kingsley/Ben_Kingsley_9012.jpeg	data/training/1/Ben_Kingsley_9012_5058.jpg	data/test/0/Ben_Kingsley_9012.jpg
Ryan_Gosling	actors/faces/Ryan_Gosling/Ryan_Gosling_99608_51454.jpeg	actors/images/Ryan_Gosling/Ryan_Gosling_99608.jpeg	data/training/1/Ryan_Gosling_99608_51454.jpg	data/test/0/Ryan_Gosling_99608.jpg
Matthew_Perry	actors/faces/Matthew_Perry/Matthew_Perry_80389_43099.jpeg	actors/images/Matthew_Perry/Matthew_Perry_80389.jpeg	data/training/1/Matthew_Perry_80389_43099.jpg	data/test/0/Matthew_Perry_80389.jpg
Hugh_Jackman	actors/faces/Hugh_Jackman/Hugh_Jackman_44288_23847.jpeg	actors/images/Hugh_Jackman/Hugh_Jackman_44288.jpeg	data/training/1/Hugh_Jackman_44288_23847.jpg	data/test/0/Hugh_Jackman_44288.jpg
Ryan_Gosling	actors/faces/Ryan_Gosling/Ryan_Gosling_99800_51576.jpeg	actors/images/Ryan_Gosling/Ryan_Gosling_99800.jpeg	data/training/1/Ryan_Gosling_99800_51576.jpg	data/test/0/Ryan_Gosling_99800.jpg
Dominic_Monaghan	actors/faces/Dominic_Monaghan/Dominic_Monaghan_32954_17536.jpeg	actors/images/Dominic_Monaghan/Dominic_Monaghan_32954.jpeg	data/training/1/Dominic_Monaghan_32954_17536.jpg	data/test/0/Dominic_Monaghan_32954.jpg
Jason_Statham	actors/faces/Jason_Statham/Jason_Statham_52886_28428.jpeg	actors/images/Jason_Statham/Jason_Statham_52886.jpeg	data/training/1/Jason_Statham_52886_28428.jpg	data/test/0/Jason_Statham_52886.jpg
George_Clooney	actors/faces/George_Clooney/George_Clooney_40072_21498.jpeg	actors/images/George_Clooney/George_Clooney_40072.jpeg	data/training/1/George_Clooney_40072_21498.jpg	data/test/0/George_Clooney_40072.jpg
Christian_Bale	actors/faces/Christian_Bale/Christian_Bale_22900_12126.jpeg	actors/images/Christian_Bale/Christian_Bale_22900.jpeg	data/training/1/Christian_Bale_22900_12126.jpg	data/test/0/Christian_Bale_22900.jpg
Bruce_Willis	actors/faces/Bruce_Willis/Bruce_Willis_16273_9137.jpeg	actors/images/Bruce_Willis/Bruce_Willis_16273.jpeg	data/training/1/Bruce_Willis_16273_9137.jpg	data/test/0/Bruce_Willis_16273.jpg
Brendan_Fraser	actors/faces/Brendan_Fraser/Brendan_Fraser_15383_8772.jpeg	actors/images/Brendan_Fraser/Brendan_Fraser_15383.jpeg	data/training/1/Brendan_Fraser_15383_8772.jpg	data/test/0/Brendan_Fraser_15383.jpg
Antonio_Banderas	actors/faces/Antonio_Banderas/Antonio_Banderas_6906_4005.jpeg	actors/images/Antonio_Banderas/Antonio_Banderas_6906.jpeg	data/training/1/Antonio_Banderas_6906_4005.jpg	data/test/0/Antonio_Banderas_6906.jpg
Casey_Affleck	actors/faces/Casey_Affleck/Casey_Affleck_18436_10070.jpeg	actors/images/Casey_Affleck/Casey_Affleck_18436.jpeg	data/training/1/Casey_Affleck_18436_10070.jpg	data/test/0/Casey_Affleck_18436.jpg
Bernie_Mac	actors/faces/Bernie_Mac/Bernie_Mac_10707_6053.jpeg	actors/images/Bernie_Mac/Bernie_Mac_10707.jpeg	data/training/1/Bernie_Mac_10707_6053.jpg	data/test/0/Bernie_Mac_10707.jpg
John_Cleese	actors/faces/John_Cleese/John_Cleese_60112_32185.jpeg	actors/images/John_Cleese/John_Cleese_60112.jpeg	data/training/1/John_Cleese_60112_32185.jpg	data/test/0/John_Cleese_60112.jpg
Kevin_Connolly	actors/faces/Kevin_Connolly/Kevin_Connolly_70362_37771.jpeg	actors/images/Kevin_Connolly/Kevin_Connolly_70362.jpeg	data/training/1/Kevin_Connolly_70362_37771.jpg	data/test/0/Kevin_Connolly_70362.jpg
John_Krasinski	actors/faces/John_Krasinski/John_Krasinski_60976_32735.jpeg	actors/images/John_Krasinski/John_Krasinski_60976.jpeg	data/training/1/John_Krasinski_60976_32735.jpg	data/test/0/John_Krasinski_60976.jpg
Rob_Schneider	actors/faces/Rob_Schneider/Rob_Schneider_94755_49101.jpeg	actors/images/Rob_Schneider/Rob_Schneider_94755.jpeg	data/training/1/Rob_Schneider_94755_49101.jpg	data/test/0/Rob_Schneider_94755.jpg
John_Cusack	actors/faces/John_Cusack/John_Cusack_60497_32454.jpeg	actors/images/John_Cusack/John_Cusack_60497.jpeg	data/training/1/John_Cusack_60497_32454.jpg	data/test/0/John_Cusack_60497.jpg
Ewan_McGregor	actors/faces/Ewan_McGregor/Ewan_McGregor_37165_19609.jpeg	actors/images/Ewan_McGregor/Ewan_McGregor_37165.jpeg	data/training/1/Ewan_McGregor_37165_19609.jpg	data/test/0/Ewan_McGregor_37165.jpg
Sean_Bean	actors/faces/Sean_Bean/Sean_Bean_102706_52880.jpeg	actors/images/Sean_Bean/Sean_Bean_102706.jpeg	data/training/1/Sean_Bean_102706_52880.jpg	data/test/0/Sean_Bean_102706.jpg
Ken_Watanabe	actors/faces/Ken_Watanabe/Ken_Watanabe_69318_37101.png	actors/images/Ken_Watanabe/Ken_Watanabe_69318.png	data/training/1/Ken_Watanabe_69318_37101.jpg	data/test/0/Ken_Watanabe_69318.jpg
Harry_Connick_Jr.	actors/faces/Harry_Connick_Jr./Harry_Connick_Jr._42554_22772.jpeg	actors/images/Harry_Connick_Jr./Harry_Connick_Jr._42554.jpeg	data/training/1/Harry_Connick_Jr._42554_22772.jpg	data/test/0/Harry_Connick_Jr._42554.jpg
Ben_Kingsley	actors/faces/Ben_Kingsley/Ben_Kingsley_9041_5079.jpeg	actors/images/Ben_Kingsley/Ben_Kingsley_9041.jpeg	data/training/1/Ben_Kingsley_9041_5079.jpg	data/test/0/Ben_Kingsley_9041.jpg
Chris_Klein	actors/faces/Chris_Klein/Chris_Klein_21649_11376.jpeg	actors/images/Chris_Klein/Chris_Klein_21649.jpeg	data/training/1/Chris_Klein_21649_11376.jpg	data/test/0/Chris_Klein_21649.jpg
Adrien_Brody	actors/faces/Adrien_Brody/Adrien_Brody_1702_913.jpeg	actors/images/Adrien_Brody/Adrien_Brody_1702.jpeg	data/training/1/Adrien_Brody_1702_913.jpg	data/test/0/Adrien_Brody_1702.jpg
Anthony_Hopkins	actors/faces/Anthony_Hopkins/Anthony_Hopkins_6070_3533.jpeg	actors/images/Anthony_Hopkins/Anthony_Hopkins_6070.jpeg	data/training/1/Anthony_Hopkins_6070_3533.jpg	data/test/0/Anthony_Hopkins_6070.jpg
Ben_Kingsley	actors/faces/Ben_Kingsley/Ben_Kingsley_9082_5105.jpeg	actors/images/Ben_Kingsley/Ben_Kingsley_9082.jpeg	data/training/1/Ben_Kingsley_9082_5105.jpg	data/test/0/Ben_Kingsley_9082.jpg
Ryan_Phillippe	actors/faces/Ryan_Phillippe/Ryan_Phillippe_100228_51809.jpeg	actors/images/Ryan_Phillippe/Ryan_Phillippe_100228.jpeg	data/training/1/Ryan_Phillippe_100228_51809.jpg	data/test/0/Ryan_Phillippe_100228.jpg
Gary_Dourdan	actors/faces/Gary_Dourdan/Gary_Dourdan_38669_20587.jpeg	actors/images/Gary_Dourdan/Gary_Dourdan_38669.jpeg	data/training/1/Gary_Dourdan_38669_20587.jpg	data/test/0/Gary_Dourdan_38669.jpg
Jet_Li	actors/faces/Jet_Li/Jet_Li_57588_30768.jpeg	actors/images/Jet_Li/Jet_Li_57588.jpeg	data/training/1/Jet_Li_57588_30768.jpg	data/test/0/Jet_Li_57588.jpg
Robert_Knepper	actors/faces/Robert_Knepper/Robert_Knepper_96089_49819.jpeg	actors/images/Robert_Knepper/Robert_Knepper_96089.jpeg	data/training/1/Robert_Knepper_96089_49819.jpg	data/test/0/Robert_Knepper_96089.jpg
Richard_Schiff	actors/faces/Richard_Schiff/Richard_Schiff_94328_48861.jpeg	actors/images/Richard_Schiff/Richard_Schiff_94328.jpeg	data/training/1/Richard_Schiff_94328_48861.jpg	data/test/0/Richard_Schiff_94328.jpg
Jackie_Chan	actors/faces/Jackie_Chan/Jackie_Chan_47173_25030.jpeg	actors/images/Jackie_Chan/Jackie_Chan_47173.jpeg	data/training/1/Jackie_Chan_47173_25030.jpg	data/test/0/Jackie_Chan_47173.jpg
Scott_Patterson	actors/faces/Scott_Patterson/Scott_Patterson_101811_52577.jpeg	actors/images/Scott_Patterson/Scott_Patterson_101811.jpeg	data/training/1/Scott_Patterson_101811_52577.jpg	data/test/0/Scott_Patterson_101811.jpg
Daniel_Radcliffe	actors/faces/Daniel_Radcliffe/Daniel_Radcliffe_27215_14586.jpeg	actors/images/Daniel_Radcliffe/Daniel_Radcliffe_27215.jpeg	data/training/1/Daniel_Radcliffe_27215_14586.jpg	data/test/0/Daniel_Radcliffe_27215.jpg
Elijah_Wood	actors/faces/Elijah_Wood/Elijah_Wood_35939_18798.jpeg	actors/images/Elijah_Wood/Elijah_Wood_35939.jpeg	data/training/1/Elijah_Wood_35939_18798.jpg	data/test/0/Elijah_Wood_35939.jpg
Rob_Schneider	actors/faces/Rob_Schneider/Rob_Schneider_94574_48986.jpeg	actors/images/Rob_Schneider/Rob_Schneider_94574.jpeg	data/training/1/Rob_Schneider_94574_48986.jpg	data/test/0/Rob_Schneider_94574.jpg
Sean_Bean	actors/faces/Sean_Bean/Sean_Bean_102626_52843.jpeg	actors/images/Sean_Bean/Sean_Bean_102626.jpeg	data/training/1/Sean_Bean_102626_52843.jpg	data/test/0/Sean_Bean_102626.jpg
Billy_Burke	actors/faces/Billy_Burke/Billy_Burke_12989_7387.jpeg	actors/images/Billy_Burke/Billy_Burke_12989.jpeg	data/training/1/Billy_Burke_12989_7387.jpg	data/test/0/Billy_Burke_12989.jpg
Jackie_Chan	actors/faces/Jackie_Chan/Jackie_Chan_47179_25034.jpeg	actors/images/Jackie_Chan/Jackie_Chan_47179.jpeg	data/training/1/Jackie_Chan_47179_25034.jpg	data/test/0/Jackie_Chan_47179.jpg
Heath_Ledger	actors/faces/Heath_Ledger/Heath_Ledger_43433_23286.jpeg	actors/images/Heath_Ledger/Heath_Ledger_43433.jpeg	data/training/1/Heath_Ledger_43433_23286.jpg	data/test/0/Heath_Ledger_43433.jpg
Chris_Klein	actors/faces/Chris_Klein/Chris_Klein_21616_11354.jpeg	actors/images/Chris_Klein/Chris_Klein_21616.jpeg	data/training/1/Chris_Klein_21616_11354.jpg	data/test/0/Chris_Klein_21616.jpg
Daniel_Craig	actors/faces/Daniel_Craig/Daniel_Craig_26736_14269.jpeg	actors/images/Daniel_Craig/Daniel_Craig_26736.jpeg	data/training/1/Daniel_Craig_26736_14269.jpg	data/test/0/Daniel_Craig_26736.jpg
Ryan_Gosling	actors/faces/Ryan_Gosling/Ryan_Gosling_99777_51559.jpeg	actors/images/Ryan_Gosling/Ryan_Gosling_99777.jpeg	data/training/1/Ryan_Gosling_99777_51559.jpg	data/test/0/Ryan_Gosling_99777.jpg
Cam_Gigandet	actors/faces/Cam_Gigandet/Cam_Gigandet_17566_9537.jpeg	actors/images/Cam_Gigandet/Cam_Gigandet_17566.jpeg	data/training/1/Cam_Gigandet_17566_9537.jpg	data/test/0/Cam_Gigandet_17566.jpg
Hector_Elizondo	actors/faces/Hector_Elizondo/Hector_Elizondo_43807_23505.jpeg	actors/images/Hector_Elizondo/Hector_Elizondo_43807.jpeg	data/training/1/Hector_Elizondo_43807_23505.jpg	data/test/0/Hector_Elizondo_43807.jpg
Andy_Garcia	actors/faces/Andy_Garcia/Andy_Garcia_4959_2789.jpeg	actors/images/Andy_Garcia/Andy_Garcia_4959.jpeg	data/training/1/Andy_Garcia_4959_2789.jpg	data/test/0/Andy_Garcia_4959.jpg
Bruce_Greenwood	actors/faces/Bruce_Greenwood/Bruce_Greenwood_15738_9007.jpeg	actors/images/Bruce_Greenwood/Bruce_Greenwood_15738.jpeg	data/training/1/Bruce_Greenwood_15738_9007.jpg	data/test/0/Bruce_Greenwood_15738.jpg
Channing_Tatum	actors/faces/Channing_Tatum/Channing_Tatum_18912_10140.jpeg	actors/images/Channing_Tatum/Channing_Tatum_18912.jpeg	data/training/1/Channing_Tatum_18912_10140.jpg	data/test/0/Channing_Tatum_18912.jpg
Hugh_Jackman	actors/faces/Hugh_Jackman/Hugh_Jackman_44549_23994.jpeg	actors/images/Hugh_Jackman/Hugh_Jackman_44549.jpeg	data/training/1/Hugh_Jackman_44549_23994.jpg	data/test/0/Hugh_Jackman_44549.jpg
